Year_of_Death,County_of_Residence,Age,Marital_Status,Total_Deaths_marital,age_cat,marital_cat,Description
2014,San Francisco,50 - 54 years,Divorced,42,12,1,urban
2014,San Francisco,50 - 54 years,Widowed,6,12,5,urban
2014,San Francisco,50 - 54 years,Never Married,98,12,3,urban
2014,San Francisco,50 - 54 years,Married (including SRDP),55,12,2,urban
2014,San Francisco,50 - 54 years,Unknown,17,12,4,urban
2014,San Francisco,55 - 59 years,Unknown,30,13,4,urban
2014,San Francisco,55 - 59 years,Divorced,53,13,1,urban
2014,San Francisco,55 - 59 years,Never Married,128,13,3,urban
2014,San Francisco,55 - 59 years,Married (including SRDP),72,13,2,urban
2014,San Francisco,55 - 59 years,Widowed,13,13,5,urban
2014,San Francisco,60 - 64 years,Never Married,136,14,3,urban
2014,San Francisco,60 - 64 years,Unknown,33,14,4,urban
2014,San Francisco,60 - 64 years,Married (including SRDP),140,14,2,urban
2014,San Francisco,60 - 64 years,Divorced,95,14,1,urban
2014,San Francisco,60 - 64 years,Widowed,26,14,5,urban
2014,San Francisco,65 - 69 years,Widowed,39,15,5,urban
2014,San Francisco,65 - 69 years,Married (including SRDP),153,15,2,urban
2014,San Francisco,65 - 69 years,Never Married,113,15,3,urban
2014,San Francisco,65 - 69 years,Unknown,33,15,4,urban
2014,San Francisco,65 - 69 years,Divorced,84,15,1,urban
2014,San Francisco,70 - 74 years,Never Married,88,16,3,urban
2014,San Francisco,70 - 74 years,Divorced,95,16,1,urban
2014,San Francisco,70 - 74 years,Widowed,46,16,5,urban
2014,San Francisco,70 - 74 years,Married (including SRDP),163,16,2,urban
2014,San Francisco,70 - 74 years,Unknown,18,16,4,urban
2014,San Francisco,75 - 79 years,Widowed,98,17,5,urban
2014,San Francisco,75 - 79 years,Unknown,6,17,4,urban
2014,San Francisco,75 - 79 years,Married (including SRDP),214,17,2,urban
2014,San Francisco,75 - 79 years,Never Married,79,17,3,urban
2014,San Francisco,75 - 79 years,Divorced,85,17,1,urban
2014,San Francisco,80 - 84 years,Never Married,70,18,3,urban
2014,San Francisco,80 - 84 years,Divorced,77,18,1,urban
2014,San Francisco,80 - 84 years,Widowed,238,18,5,urban
2014,San Francisco,80 - 84 years,Unknown,11,18,4,urban
2014,San Francisco,80 - 84 years,Married (including SRDP),250,18,2,urban
2014,San Francisco,85 - 89 years,Widowed,408,19,5,urban
2014,San Francisco,85 - 89 years,Never Married,86,19,3,urban
2014,San Francisco,85 - 89 years,Married (including SRDP),283,19,2,urban
2014,San Francisco,85 - 89 years,Unknown,6,19,4,urban
2014,San Francisco,85 - 89 years,Divorced,84,19,1,urban
2014,San Francisco,90 - 94 years,Widowed,460,20,5,urban
2014,San Francisco,90 - 94 years,Never Married,64,20,3,urban
2014,San Francisco,90 - 94 years,Unknown,6,20,4,urban
2014,San Francisco,90 - 94 years,Divorced,56,20,1,urban
2014,San Francisco,90 - 94 years,Married (including SRDP),145,20,2,urban
2014,San Francisco,95 - 99 years,Widowed,252,21,5,urban
2014,San Francisco,95 - 99 years,Never Married,26,21,3,urban
2014,San Francisco,95 - 99 years,Married (including SRDP),43,21,2,urban
2014,San Francisco,95 - 99 years,Divorced,23,21,1,urban
2014,San Francisco,95 - 99 years,Unknown,6,21,4,urban
2014,San Francisco,100 years and over,Widowed,91,22,5,urban
2014,San Francisco,100 years and over,Married (including SRDP),6,22,2,urban
2014,San Francisco,100 years and over,Divorced,6,22,1,urban
2014,San Francisco,100 years and over,Unknown,0,22,4,urban
2014,San Francisco,100 years and over,Never Married,6,22,3,urban
2014,San Joaquin,Less than 1 year,Never Married,61,1,3,urban
2014,San Joaquin,Less than 1 year,Divorced,0,1,1,urban
2014,San Joaquin,Less than 1 year,Married (including SRDP),0,1,2,urban
2014,San Joaquin,Less than 1 year,Widowed,0,1,5,urban
2014,San Joaquin,Less than 1 year,Unknown,0,1,4,urban
2014,San Joaquin,1 - 4 years,Never Married,6,2,3,urban
2014,San Joaquin,1 - 4 years,Widowed,0,2,5,urban
2014,San Joaquin,1 - 4 years,Married (including SRDP),0,2,2,urban
2014,San Joaquin,1 - 4 years,Unknown,0,2,4,urban
2014,San Joaquin,1 - 4 years,Divorced,0,2,1,urban
2014,San Joaquin,5 - 9 years,Married (including SRDP),0,3,2,urban
2014,San Joaquin,5 - 9 years,Divorced,0,3,1,urban
2014,San Joaquin,5 - 9 years,Widowed,0,3,5,urban
2014,San Joaquin,5 - 9 years,Never Married,6,3,3,urban
2014,San Joaquin,5 - 9 years,Unknown,0,3,4,urban
2014,San Joaquin,10 - 14 years,Never Married,12,4,3,urban
2014,San Joaquin,10 - 14 years,Divorced,0,4,1,urban
2014,San Joaquin,10 - 14 years,Married (including SRDP),0,4,2,urban
2014,San Joaquin,10 - 14 years,Unknown,0,4,4,urban
2014,San Joaquin,10 - 14 years,Widowed,0,4,5,urban
2014,San Joaquin,15 - 19 years,Unknown,0,5,4,urban
2014,San Joaquin,15 - 19 years,Married (including SRDP),0,5,2,urban
2014,San Joaquin,15 - 19 years,Never Married,39,5,3,urban
2014,San Joaquin,15 - 19 years,Widowed,0,5,5,urban
2014,San Joaquin,15 - 19 years,Divorced,0,5,1,urban
2014,San Joaquin,20 - 24 years,Never Married,42,6,3,urban
2014,San Joaquin,20 - 24 years,Widowed,0,6,5,urban
2014,San Joaquin,20 - 24 years,Unknown,0,6,4,urban
2014,San Joaquin,20 - 24 years,Married (including SRDP),6,6,2,urban
2014,San Joaquin,20 - 24 years,Divorced,0,6,1,urban
2014,San Joaquin,25 - 29 years,Never Married,43,7,3,urban
2014,San Joaquin,25 - 29 years,Divorced,6,7,1,urban
2014,San Joaquin,25 - 29 years,Married (including SRDP),13,7,2,urban
2014,San Joaquin,25 - 29 years,Widowed,0,7,5,urban
2014,San Joaquin,25 - 29 years,Unknown,0,7,4,urban
2014,San Joaquin,30 - 34 years,Widowed,0,8,5,urban
2014,San Joaquin,30 - 34 years,Never Married,40,8,3,urban
2014,San Joaquin,30 - 34 years,Married (including SRDP),15,8,2,urban
2014,San Joaquin,30 - 34 years,Unknown,6,8,4,urban
2014,San Joaquin,30 - 34 years,Divorced,6,8,1,urban
2014,San Joaquin,35 - 39 years,Divorced,11,9,1,urban
2014,San Joaquin,35 - 39 years,Married (including SRDP),21,9,2,urban
2014,San Joaquin,35 - 39 years,Unknown,0,9,4,urban
2014,San Joaquin,35 - 39 years,Never Married,29,9,3,urban
2014,San Joaquin,35 - 39 years,Widowed,6,9,5,urban
2014,San Joaquin,40 - 44 years,Divorced,22,10,1,urban
2014,San Joaquin,40 - 44 years,Never Married,36,10,3,urban
2014,San Joaquin,40 - 44 years,Widowed,0,10,5,urban
2014,San Joaquin,40 - 44 years,Unknown,6,10,4,urban
2014,San Joaquin,40 - 44 years,Married (including SRDP),36,10,2,urban
2014,San Joaquin,45 - 49 years,Widowed,6,11,5,urban
2014,San Joaquin,45 - 49 years,Married (including SRDP),61,11,2,urban
2014,San Joaquin,45 - 49 years,Never Married,62,11,3,urban
2014,San Joaquin,45 - 49 years,Unknown,6,11,4,urban
2014,San Joaquin,45 - 49 years,Divorced,44,11,1,urban
2014,San Joaquin,50 - 54 years,Married (including SRDP),106,12,2,urban
2014,San Joaquin,50 - 54 years,Never Married,67,12,3,urban
2014,San Joaquin,50 - 54 years,Widowed,12,12,5,urban
2014,San Joaquin,50 - 54 years,Divorced,74,12,1,urban
2014,San Joaquin,50 - 54 years,Unknown,6,12,4,urban
2014,San Joaquin,55 - 59 years,Divorced,108,13,1,urban
2014,San Joaquin,55 - 59 years,Married (including SRDP),142,13,2,urban
2014,San Joaquin,55 - 59 years,Never Married,77,13,3,urban
2014,San Joaquin,55 - 59 years,Unknown,13,13,4,urban
2014,San Joaquin,55 - 59 years,Widowed,26,13,5,urban
2014,San Joaquin,60 - 64 years,Divorced,114,14,1,urban
2014,San Joaquin,60 - 64 years,Unknown,11,14,4,urban
2014,San Joaquin,60 - 64 years,Married (including SRDP),185,14,2,urban
2014,San Joaquin,60 - 64 years,Widowed,50,14,5,urban
2014,San Joaquin,60 - 64 years,Never Married,52,14,3,urban
2014,San Joaquin,65 - 69 years,Never Married,49,15,3,urban
2014,San Joaquin,65 - 69 years,Widowed,52,15,5,urban
2014,San Joaquin,65 - 69 years,Married (including SRDP),216,15,2,urban
2014,San Joaquin,65 - 69 years,Divorced,116,15,1,urban
2014,San Joaquin,65 - 69 years,Unknown,6,15,4,urban
2014,San Joaquin,70 - 74 years,Never Married,29,16,3,urban
2014,San Joaquin,70 - 74 years,Unknown,6,16,4,urban
2014,San Joaquin,70 - 74 years,Divorced,109,16,1,urban
2014,San Joaquin,70 - 74 years,Widowed,108,16,5,urban
2014,San Joaquin,70 - 74 years,Married (including SRDP),230,16,2,urban
2014,San Joaquin,75 - 79 years,Widowed,161,17,5,urban
2014,San Joaquin,75 - 79 years,Never Married,26,17,3,urban
2014,San Joaquin,75 - 79 years,Married (including SRDP),268,17,2,urban
2014,San Joaquin,75 - 79 years,Unknown,6,17,4,urban
2014,San Joaquin,75 - 79 years,Divorced,92,17,1,urban
2014,San Joaquin,80 - 84 years,Unknown,6,18,4,urban
2014,San Joaquin,80 - 84 years,Married (including SRDP),212,18,2,urban
2014,San Joaquin,80 - 84 years,Divorced,70,18,1,urban
2014,San Joaquin,80 - 84 years,Never Married,24,18,3,urban
2014,San Joaquin,80 - 84 years,Widowed,272,18,5,urban
2014,San Joaquin,85 - 89 years,Divorced,59,19,1,urban
2014,San Joaquin,85 - 89 years,Married (including SRDP),224,19,2,urban
2014,San Joaquin,85 - 89 years,Unknown,6,19,4,urban
2014,San Joaquin,85 - 89 years,Widowed,385,19,5,urban
2014,San Joaquin,85 - 89 years,Never Married,22,19,3,urban
2014,San Joaquin,90 - 94 years,Unknown,0,20,4,urban
2014,San Joaquin,90 - 94 years,Never Married,21,20,3,urban
2014,San Joaquin,90 - 94 years,Divorced,41,20,1,urban
2014,San Joaquin,90 - 94 years,Married (including SRDP),130,20,2,urban
2014,San Joaquin,90 - 94 years,Widowed,392,20,5,urban
2014,San Joaquin,95 - 99 years,Married (including SRDP),20,21,2,urban
2014,San Joaquin,95 - 99 years,Never Married,12,21,3,urban
2014,San Joaquin,95 - 99 years,Widowed,173,21,5,urban
2014,San Joaquin,95 - 99 years,Unknown,6,21,4,urban
2014,San Joaquin,95 - 99 years,Divorced,6,21,1,urban
2014,San Joaquin,100 years and over,Divorced,6,22,1,urban
2014,San Joaquin,100 years and over,Widowed,37,22,5,urban
2014,San Joaquin,100 years and over,Never Married,0,22,3,urban
2014,San Joaquin,100 years and over,Married (including SRDP),6,22,2,urban
2014,San Joaquin,100 years and over,Unknown,0,22,4,urban
2014,San Luis Obispo,Less than 1 year,Divorced,0,1,1,suburban
2014,San Luis Obispo,Less than 1 year,Never Married,13,1,3,suburban
2014,San Luis Obispo,Less than 1 year,Married (including SRDP),0,1,2,suburban
2014,San Luis Obispo,Less than 1 year,Widowed,0,1,5,suburban
2014,San Luis Obispo,Less than 1 year,Unknown,0,1,4,suburban
2014,San Luis Obispo,1 - 4 years,Divorced,0,2,1,suburban
2014,San Luis Obispo,1 - 4 years,Married (including SRDP),0,2,2,suburban
2014,San Luis Obispo,1 - 4 years,Unknown,0,2,4,suburban
2014,San Luis Obispo,1 - 4 years,Never Married,6,2,3,suburban
2014,San Luis Obispo,1 - 4 years,Widowed,0,2,5,suburban
2014,San Luis Obispo,5 - 9 years,Married (including SRDP),0,3,2,suburban
2014,San Luis Obispo,5 - 9 years,Never Married,6,3,3,suburban
2014,San Luis Obispo,5 - 9 years,Unknown,0,3,4,suburban
2014,San Luis Obispo,5 - 9 years,Divorced,0,3,1,suburban
2014,San Luis Obispo,5 - 9 years,Widowed,0,3,5,suburban
2014,San Luis Obispo,10 - 14 years,Widowed,0,4,5,suburban
2014,San Luis Obispo,10 - 14 years,Married (including SRDP),0,4,2,suburban
2014,San Luis Obispo,10 - 14 years,Never Married,6,4,3,suburban
2014,San Luis Obispo,10 - 14 years,Unknown,0,4,4,suburban
2014,San Luis Obispo,10 - 14 years,Divorced,0,4,1,suburban
2014,San Luis Obispo,15 - 19 years,Divorced,0,5,1,suburban
2014,San Luis Obispo,15 - 19 years,Widowed,0,5,5,suburban
2014,San Luis Obispo,15 - 19 years,Married (including SRDP),0,5,2,suburban
2014,San Luis Obispo,15 - 19 years,Never Married,6,5,3,suburban
2014,San Luis Obispo,15 - 19 years,Unknown,0,5,4,suburban
2014,San Luis Obispo,20 - 24 years,Divorced,0,6,1,suburban
2014,San Luis Obispo,20 - 24 years,Widowed,0,6,5,suburban
2014,San Luis Obispo,20 - 24 years,Unknown,0,6,4,suburban
2014,San Luis Obispo,20 - 24 years,Never Married,12,6,3,suburban
2014,San Luis Obispo,20 - 24 years,Married (including SRDP),6,6,2,suburban
2014,San Luis Obispo,25 - 29 years,Widowed,0,7,5,suburban
2014,San Luis Obispo,25 - 29 years,Divorced,0,7,1,suburban
2014,San Luis Obispo,25 - 29 years,Married (including SRDP),6,7,2,suburban
2014,San Luis Obispo,25 - 29 years,Unknown,0,7,4,suburban
2014,San Luis Obispo,25 - 29 years,Never Married,6,7,3,suburban
2014,San Luis Obispo,30 - 34 years,Divorced,6,8,1,suburban
2014,San Luis Obispo,30 - 34 years,Never Married,14,8,3,suburban
2014,San Luis Obispo,30 - 34 years,Widowed,0,8,5,suburban
2014,San Luis Obispo,30 - 34 years,Married (including SRDP),6,8,2,suburban
2014,San Luis Obispo,30 - 34 years,Unknown,0,8,4,suburban
2014,San Luis Obispo,35 - 39 years,Never Married,6,9,3,suburban
2014,San Luis Obispo,35 - 39 years,Unknown,0,9,4,suburban
2014,San Luis Obispo,35 - 39 years,Married (including SRDP),6,9,2,suburban
2014,San Luis Obispo,35 - 39 years,Divorced,6,9,1,suburban
2014,San Luis Obispo,35 - 39 years,Widowed,0,9,5,suburban
2014,San Luis Obispo,40 - 44 years,Never Married,6,10,3,suburban
2014,San Luis Obispo,40 - 44 years,Unknown,0,10,4,suburban
2014,San Luis Obispo,40 - 44 years,Widowed,6,10,5,suburban
2014,San Luis Obispo,40 - 44 years,Married (including SRDP),14,10,2,suburban
2014,San Luis Obispo,40 - 44 years,Divorced,6,10,1,suburban
2014,San Luis Obispo,45 - 49 years,Married (including SRDP),21,11,2,suburban
2014,San Luis Obispo,45 - 49 years,Unknown,6,11,4,suburban
2014,San Luis Obispo,45 - 49 years,Never Married,14,11,3,suburban
2014,San Luis Obispo,45 - 49 years,Widowed,0,11,5,suburban
2014,San Luis Obispo,45 - 49 years,Divorced,12,11,1,suburban
2014,San Luis Obispo,50 - 54 years,Unknown,6,12,4,suburban
2014,San Luis Obispo,50 - 54 years,Divorced,28,12,1,suburban
2014,San Luis Obispo,50 - 54 years,Married (including SRDP),35,12,2,suburban
2014,San Luis Obispo,50 - 54 years,Widowed,6,12,5,suburban
2014,San Luis Obispo,50 - 54 years,Never Married,13,12,3,suburban
2014,San Luis Obispo,55 - 59 years,Divorced,32,13,1,suburban
2014,San Luis Obispo,55 - 59 years,Never Married,19,13,3,suburban
2014,San Luis Obispo,55 - 59 years,Married (including SRDP),40,13,2,suburban
2014,San Luis Obispo,55 - 59 years,Widowed,6,13,5,suburban
2014,San Luis Obispo,55 - 59 years,Unknown,6,13,4,suburban
2014,San Luis Obispo,60 - 64 years,Divorced,45,14,1,suburban
2014,San Luis Obispo,60 - 64 years,Unknown,6,14,4,suburban
2014,San Luis Obispo,60 - 64 years,Widowed,11,14,5,suburban
2014,San Luis Obispo,60 - 64 years,Never Married,22,14,3,suburban
2014,San Luis Obispo,60 - 64 years,Married (including SRDP),61,14,2,suburban
2014,San Luis Obispo,65 - 69 years,Divorced,54,15,1,suburban
2014,San Luis Obispo,65 - 69 years,Married (including SRDP),100,15,2,suburban
2014,San Luis Obispo,65 - 69 years,Unknown,6,15,4,suburban
2014,San Luis Obispo,65 - 69 years,Widowed,23,15,5,suburban
2014,San Luis Obispo,65 - 69 years,Never Married,6,15,3,suburban
2014,San Luis Obispo,70 - 74 years,Unknown,6,16,4,suburban
2014,San Luis Obispo,70 - 74 years,Divorced,51,16,1,suburban
2014,San Luis Obispo,70 - 74 years,Widowed,26,16,5,suburban
2014,San Luis Obispo,70 - 74 years,Married (including SRDP),97,16,2,suburban
2014,San Luis Obispo,70 - 74 years,Never Married,16,16,3,suburban
2014,San Luis Obispo,75 - 79 years,Unknown,0,17,4,suburban
2014,San Luis Obispo,75 - 79 years,Widowed,45,17,5,suburban
2014,San Luis Obispo,75 - 79 years,Divorced,43,17,1,suburban
2014,San Luis Obispo,75 - 79 years,Never Married,6,17,3,suburban
2014,San Luis Obispo,75 - 79 years,Married (including SRDP),99,17,2,suburban
2014,San Luis Obispo,80 - 84 years,Widowed,102,18,5,suburban
2014,San Luis Obispo,80 - 84 years,Divorced,38,18,1,suburban
2014,San Luis Obispo,80 - 84 years,Never Married,6,18,3,suburban
2014,San Luis Obispo,80 - 84 years,Unknown,0,18,4,suburban
2014,San Luis Obispo,80 - 84 years,Married (including SRDP),140,18,2,suburban
2014,San Luis Obispo,85 - 89 years,Married (including SRDP),156,19,2,suburban
2014,San Luis Obispo,85 - 89 years,Never Married,6,19,3,suburban
2014,San Luis Obispo,85 - 89 years,Widowed,182,19,5,suburban
2014,San Luis Obispo,85 - 89 years,Unknown,0,19,4,suburban
2014,San Luis Obispo,85 - 89 years,Divorced,41,19,1,suburban
2014,San Luis Obispo,90 - 94 years,Unknown,0,20,4,suburban
2014,San Luis Obispo,90 - 94 years,Never Married,6,20,3,suburban
2014,San Luis Obispo,90 - 94 years,Divorced,25,20,1,suburban
2014,San Luis Obispo,90 - 94 years,Married (including SRDP),86,20,2,suburban
2014,San Luis Obispo,90 - 94 years,Widowed,241,20,5,suburban
2014,San Luis Obispo,95 - 99 years,Widowed,120,21,5,suburban
2014,San Luis Obispo,95 - 99 years,Married (including SRDP),23,21,2,suburban
2014,San Luis Obispo,95 - 99 years,Never Married,6,21,3,suburban
2014,San Luis Obispo,95 - 99 years,Divorced,6,21,1,suburban
2014,San Luis Obispo,95 - 99 years,Unknown,0,21,4,suburban
2014,San Luis Obispo,100 years and over,Divorced,6,22,1,suburban
2014,San Luis Obispo,100 years and over,Married (including SRDP),6,22,2,suburban
2014,San Luis Obispo,100 years and over,Unknown,0,22,4,suburban
2014,San Luis Obispo,100 years and over,Widowed,20,22,5,suburban
2014,San Luis Obispo,100 years and over,Never Married,0,22,3,suburban
2014,San Mateo,Less than 1 year,Widowed,0,1,5,urban
2014,San Mateo,Less than 1 year,Married (including SRDP),0,1,2,urban
2014,San Mateo,Less than 1 year,Divorced,0,1,1,urban
2014,San Mateo,Less than 1 year,Never Married,26,1,3,urban
2014,San Mateo,Less than 1 year,Unknown,0,1,4,urban
2014,San Mateo,1 - 4 years,Widowed,0,2,5,urban
2014,San Mateo,1 - 4 years,Divorced,0,2,1,urban
2014,San Mateo,1 - 4 years,Never Married,6,2,3,urban
2014,San Mateo,1 - 4 years,Married (including SRDP),0,2,2,urban
2014,San Mateo,1 - 4 years,Unknown,6,2,4,urban
2014,San Mateo,5 - 9 years,Divorced,0,3,1,urban
2014,San Mateo,5 - 9 years,Never Married,6,3,3,urban
2014,San Mateo,5 - 9 years,Widowed,0,3,5,urban
2014,San Mateo,5 - 9 years,Unknown,0,3,4,urban
2014,San Mateo,5 - 9 years,Married (including SRDP),0,3,2,urban
2014,San Mateo,10 - 14 years,Widowed,0,4,5,urban
2014,San Mateo,10 - 14 years,Unknown,0,4,4,urban
2014,San Mateo,10 - 14 years,Divorced,0,4,1,urban
2014,San Mateo,10 - 14 years,Never Married,6,4,3,urban
2014,San Mateo,10 - 14 years,Married (including SRDP),0,4,2,urban
2014,San Mateo,15 - 19 years,Married (including SRDP),0,5,2,urban
2014,San Mateo,15 - 19 years,Unknown,0,5,4,urban
2014,San Mateo,15 - 19 years,Never Married,14,5,3,urban
2014,San Mateo,15 - 19 years,Divorced,0,5,1,urban
2014,San Mateo,15 - 19 years,Widowed,0,5,5,urban
2014,San Mateo,20 - 24 years,Unknown,0,6,4,urban
2014,San Mateo,20 - 24 years,Divorced,0,6,1,urban
2014,San Mateo,20 - 24 years,Married (including SRDP),6,6,2,urban
2014,San Mateo,20 - 24 years,Never Married,11,6,3,urban
2014,San Mateo,20 - 24 years,Widowed,0,6,5,urban
2014,San Mateo,25 - 29 years,Married (including SRDP),6,7,2,urban
2014,San Mateo,25 - 29 years,Never Married,19,7,3,urban
2014,San Mateo,25 - 29 years,Divorced,0,7,1,urban
2014,San Mateo,25 - 29 years,Unknown,0,7,4,urban
2014,San Mateo,25 - 29 years,Widowed,0,7,5,urban
2014,San Mateo,30 - 34 years,Divorced,6,8,1,urban
2014,San Mateo,30 - 34 years,Never Married,19,8,3,urban
2014,San Mateo,30 - 34 years,Unknown,0,8,4,urban
2014,San Mateo,30 - 34 years,Married (including SRDP),6,8,2,urban
2014,San Mateo,30 - 34 years,Widowed,0,8,5,urban
2014,San Mateo,35 - 39 years,Never Married,22,9,3,urban
2014,San Mateo,35 - 39 years,Unknown,0,9,4,urban
2014,San Mateo,35 - 39 years,Divorced,6,9,1,urban
2014,San Mateo,35 - 39 years,Widowed,0,9,5,urban
2014,San Mateo,35 - 39 years,Married (including SRDP),13,9,2,urban
2014,San Mateo,40 - 44 years,Unknown,0,10,4,urban
2014,San Mateo,40 - 44 years,Married (including SRDP),27,10,2,urban
2014,San Mateo,40 - 44 years,Divorced,6,10,1,urban
2014,San Mateo,40 - 44 years,Never Married,23,10,3,urban
2014,San Mateo,40 - 44 years,Widowed,0,10,5,urban
2014,San Mateo,45 - 49 years,Married (including SRDP),32,11,2,urban
2014,San Mateo,45 - 49 years,Never Married,27,11,3,urban
2014,San Mateo,45 - 49 years,Unknown,0,11,4,urban
2014,San Mateo,45 - 49 years,Widowed,6,11,5,urban
